STUDIENR,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,SEMESTER,SEMESTER_START,SEMESTER_END,DURATION_DAYS,ATTEMPT
STNR014661,2324,VIDEREGAENDE PROGRAMMERING,12,7-trinsskala,10,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014661,2326,ALGORITMER OG DATASTRUKTURER,7,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014661,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,4,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014661,62409,C PROGRAMMERING FOR JAVA PROGRAMMORER,10,7-trinsskala,5,Mundtlig,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014661,62577,DATAKOMMUNIKATION,7,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014661,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,7,7-trinsskala,5,Afløsningsopgave,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014661,1904,DISKRET MATEMATIK,10,7-trinsskala,5,Skriftlig,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014661,2312,INDLEDENDE PROGRAMMERING,10,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014661,2323,INTRODUKTION TIL STATISTIK,4,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014661,2369,SOFTWARE PROCESSER OG MONSTRE,BE,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014661,62410,CDIO-PROJEKT,12,7-trinsskala,10,Mundtlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014661,62596,DISTRIBUEREDE SYSTEMER,4,7-trinsskala,5,Skriftlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014661,2346,DISTRIBUEREDE OG PARALLELLE SYSTEMER,2,7-trinsskala,5,Skriftlig,ekstern censur,"Spring 2020, Spring 2021",2020-02-01,2020-08-01,182,2
STNR014661,62501,LINUX SERVER OG NETVAERK,2,7-trinsskala,5,Skriftlig,intern censur,"Spring 2020, Spring 2021",2020-02-01,2020-08-01,182,2
STNR014661,1920,BASISMAT 2 - VIDEREGAENDE MATEMATIK FOR DIPLOMINGENIORER,0,7-trinsskala,5,Skriftlig,intern censur,"Spring 2020, Spring 2021, Spring 2021",2020-02-01,2020-10-31,273,3
STNR014661,2332,COMPILERTEKNIK,4,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014661,62530,NETVAERKSSIKKERHED,12,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014661,62550,BRUGERINTERAKTION OG UDVIKLING PA MOBILE ENHEDER,10,7-trinsskala,10,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014661,62588,OPERATIVSYSTEMER,10,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014661,62413,AVANCERET OBJEKTORIENTERET PROGRAMMERING MED C# OG .NET,10,7-trinsskala,5,Mundtlig,intern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014661,62416,VIDEREGAENDE MOBILAPPLIKATIONSUDVIKLING,EM,7-trinsskala,5,Mundtlig,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014661,62437,VIDEREGAENDE MOBILAPPLIKATIONSUDVIKLING MED PROJEKT,7,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014661,62999,INNOVATION PILOT,10,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014662,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,12,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014662,2315,VERSIONSSTYRING OG TESTMETODER,7,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014662,2324,VIDEREGAENDE PROGRAMMERING,12,7-trinsskala,10,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014662,2326,ALGORITMER OG DATASTRUKTURER,4,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014662,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,4,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014662,62409,C PROGRAMMERING FOR JAVA PROGRAMMORER,10,7-trinsskala,5,Mundtlig,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014662,62577,DATAKOMMUNIKATION,12,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014662,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,2,7-trinsskala,5,Afløsningsopgave,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014662,1904,DISKRET MATEMATIK,4,7-trinsskala,5,Skriftlig,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014662,2312,INDLEDENDE PROGRAMMERING,10,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014662,2369,SOFTWARE PROCESSER OG MONSTRE,BE,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014662,2323,INTRODUKTION TIL STATISTIK,2,7-trinsskala,5,Skriftlig,ekstern censur,"Fall 2019, Spring 2020",2019-08-01,2020-01-30,182,2
STNR014662,62410,CDIO-PROJEKT,4,7-trinsskala,10,Mundtlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014662,62530,NETVAERKSSIKKERHED,7,7-trinsskala,5,Skriftlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014662,2346,DISTRIBUEREDE OG PARALLELLE SYSTEMER,2,7-trinsskala,5,Skriftlig,ekstern censur,"Spring 2020, Spring 2020",2020-02-01,2020-08-01,182,2
STNR014662,62501,LINUX SERVER OG NETVAERK,2,7-trinsskala,5,Skriftlig,intern censur,"Spring 2020, Spring 2021",2020-02-01,2020-08-01,182,2
STNR014662,1920,BASISMAT 2 - VIDEREGAENDE MATEMATIK FOR DIPLOMINGENIORER,2,7-trinsskala,5,Skriftlig,intern censur,"Spring 2020, Spring 2020, Spring 2021",2020-02-01,2020-10-31,273,3
STNR014662,2332,COMPILERTEKNIK,10,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014662,62550,BRUGERINTERAKTION OG UDVIKLING PA MOBILE ENHEDER,10,7-trinsskala,10,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014662,62588,OPERATIVSYSTEMER,12,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014662,2193,ETISK HACKING,7,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014662,62589,BUSINESS INTELLIGENCE,12,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014662,2148,INTRODUKTION TIL KOORDINERING AF FORDELTE APPLIKATIONER,12,7-trinsskala,5,Skriftlig,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014662,62999,INNOVATION PILOT,4,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014663,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,EM,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014663,2315,VERSIONSSTYRING OG TESTMETODER,EM,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014663,2101,INDLEDENDE PROGRAMMERING,EM,7-trinsskala,5,Mundtlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014663,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,EM,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014663,1904,DISKRET MATEMATIK,EM,7-trinsskala,5,Skriftlig,intern censur,"Fall 2019, Spring 2019",2019-02-01,2019-08-02,182,2
STNR014663,2312,INDLEDENDE PROGRAMMERING,EM,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014664,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,10,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014664,2315,VERSIONSSTYRING OG TESTMETODER,10,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014664,2324,VIDEREGAENDE PROGRAMMERING,10,7-trinsskala,10,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014664,2326,ALGORITMER OG DATASTRUKTURER,10,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014664,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,7,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014664,62409,C PROGRAMMERING FOR JAVA PROGRAMMORER,12,7-trinsskala,5,Mundtlig,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014664,62577,DATAKOMMUNIKATION,10,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014664,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,4,7-trinsskala,5,Afløsningsopgave,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014664,1904,DISKRET MATEMATIK,7,7-trinsskala,5,Skriftlig,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014664,2312,INDLEDENDE PROGRAMMERING,10,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014664,2323,INTRODUKTION TIL STATISTIK,10,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014664,2369,SOFTWARE PROCESSER OG MONSTRE,BE,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014664,1920,BASISMAT 2 - VIDEREGAENDE MATEMATIK FOR DIPLOMINGENIORER,12,7-trinsskala,5,Skriftlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014664,2180,INTRODUKTION TIL KUNSTIG INTELLIGENS,7,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014664,2346,DISTRIBUEREDE OG PARALLELLE SYSTEMER,7,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014664,62410,CDIO-PROJEKT,4,7-trinsskala,10,Mundtlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014664,62573,PROGRAMMERING AF INTELLIGENTE KORETOJER OG MOBILE APPLIKATIONER,BE,bestået/ikke bestået,5,Afløsningsopgave,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014664,2110,ALGORITMER OG DATASTRUKTURER 2,10,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014664,2332,COMPILERTEKNIK,10,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014664,62550,BRUGERINTERAKTION OG UDVIKLING PA MOBILE ENHEDER,10,7-trinsskala,10,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014664,62588,OPERATIVSYSTEMER,10,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014664,62598,KUNSTIG INTELLIGENS I COMPUTERSPIL,12,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014664,PRA62-30,INGENIORPRAKTIK,BE,bestået/ikke bestået,30,Praktik,intern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014664,2157,FUNKTIONSPROGRAMMERING,7,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014664,2807,BEREGNINGSMAESSIGE VAERKTOJER TIL DATAVIDENSKAB,10,7-trinsskala,5,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014664,62999,INNOVATION PILOT,10,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014665,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,12,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014665,2315,VERSIONSSTYRING OG TESTMETODER,10,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014665,2324,VIDEREGAENDE PROGRAMMERING,12,7-trinsskala,10,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014665,2326,ALGORITMER OG DATASTRUKTURER,7,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014665,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,4,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014665,62409,C PROGRAMMERING FOR JAVA PROGRAMMORER,12,7-trinsskala,5,Mundtlig,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014665,62577,DATAKOMMUNIKATION,10,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014665,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,12,7-trinsskala,5,Afløsningsopgave,intern censur,"Fall 2019, Spring 2019",2019-02-01,2019-08-02,182,2
STNR014665,1904,DISKRET MATEMATIK,12,7-trinsskala,5,Skriftlig,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014665,2312,INDLEDENDE PROGRAMMERING,10,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014665,2323,INTRODUKTION TIL STATISTIK,2,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014665,2369,SOFTWARE PROCESSER OG MONSTRE,BE,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014665,2346,DISTRIBUEREDE OG PARALLELLE SYSTEMER,10,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014665,62410,CDIO-PROJEKT,12,7-trinsskala,10,Mundtlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014665,62501,LINUX SERVER OG NETVAERK,10,7-trinsskala,5,Skriftlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014665,62596,DISTRIBUEREDE SYSTEMER,12,7-trinsskala,5,Skriftlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014665,1920,BASISMAT 2 - VIDEREGAENDE MATEMATIK FOR DIPLOMINGENIORER,0,7-trinsskala,5,Skriftlig,intern censur,"Fall 2021, Spring 2020",2020-02-01,2020-08-01,182,2
STNR014665,2332,COMPILERTEKNIK,10,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014665,62413,AVANCERET OBJEKTORIENTERET PROGRAMMERING MED C# OG .NET,EM,7-trinsskala,5,Mundtlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014665,62417,MOBIL APPLIKATIONSUDVIKLING MED SWIFT,EM,7-trinsskala,5,Mundtlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014665,62550,BRUGERINTERAKTION OG UDVIKLING PA MOBILE ENHEDER,10,7-trinsskala,10,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014665,62588,OPERATIVSYSTEMER,10,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014665,PRA62-30,INGENIORPRAKTIK,BE,bestået/ikke bestået,30,Praktik,intern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014665,62437,VIDEREGAENDE MOBILAPPLIKATIONSUDVIKLING MED PROJEKT,EM,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014665,62999,INNOVATION PILOT,10,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014666,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,7,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014666,2315,VERSIONSSTYRING OG TESTMETODER,7,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014666,62577,DATAKOMMUNIKATION,EM,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014666,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,10,7-trinsskala,5,Afløsningsopgave,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014666,1904,DISKRET MATEMATIK,4,7-trinsskala,5,Skriftlig,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014666,2312,INDLEDENDE PROGRAMMERING,10,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014667,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,7,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014667,2315,VERSIONSSTYRING OG TESTMETODER,12,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014667,2324,VIDEREGAENDE PROGRAMMERING,12,7-trinsskala,10,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014667,2326,ALGORITMER OG DATASTRUKTURER,10,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014667,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,4,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014667,62409,C PROGRAMMERING FOR JAVA PROGRAMMORER,12,7-trinsskala,5,Mundtlig,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014667,62577,DATAKOMMUNIKATION,10,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014667,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,10,7-trinsskala,5,Afløsningsopgave,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014667,1904,DISKRET MATEMATIK,10,7-trinsskala,5,Skriftlig,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014667,2312,INDLEDENDE PROGRAMMERING,10,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014667,2323,INTRODUKTION TIL STATISTIK,4,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014667,2369,SOFTWARE PROCESSER OG MONSTRE,BE,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014667,1920,BASISMAT 2 - VIDEREGAENDE MATEMATIK FOR DIPLOMINGENIORER,10,7-trinsskala,5,Skriftlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014667,2346,DISTRIBUEREDE OG PARALLELLE SYSTEMER,7,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014667,62410,CDIO-PROJEKT,12,7-trinsskala,10,Mundtlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014667,62501,LINUX SERVER OG NETVAERK,7,7-trinsskala,5,Skriftlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014667,2332,COMPILERTEKNIK,12,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014667,62530,NETVAERKSSIKKERHED,7,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014667,62550,BRUGERINTERAKTION OG UDVIKLING PA MOBILE ENHEDER,12,7-trinsskala,10,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014667,62588,OPERATIVSYSTEMER,12,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014667,62598,KUNSTIG INTELLIGENS I COMPUTERSPIL,12,7-trinsskala,5,Skriftlig,intern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014667,PRA62-30,INGENIORPRAKTIK,BE,bestået/ikke bestået,30,Praktik,intern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014667,62416,VIDEREGAENDE MOBILAPPLIKATIONSUDVIKLING,7,7-trinsskala,5,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014667,62999,INNOVATION PILOT,7,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014668,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,10,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014668,2315,VERSIONSSTYRING OG TESTMETODER,7,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014668,1920,BASISMAT 2 - VIDEREGAENDE MATEMATIK FOR DIPLOMINGENIORER,EM,7-trinsskala,5,Skriftlig,intern censur,"Spring 2018, Spring 2020, Spring 2020",2018-02-01,2018-11-01,273,3
STNR014668,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,4,7-trinsskala,5,Afløsningsopgave,intern censur,"Fall 2018, Fall 2019",2018-08-01,2019-01-30,182,2
STNR014668,2324,VIDEREGAENDE PROGRAMMERING,12,7-trinsskala,10,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014668,2326,ALGORITMER OG DATASTRUKTURER,4,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014668,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,4,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014668,62409,C PROGRAMMERING FOR JAVA PROGRAMMORER,2,7-trinsskala,5,Mundtlig,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014668,62577,DATAKOMMUNIKATION,4,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014668,1904,DISKRET MATEMATIK,4,7-trinsskala,5,Skriftlig,intern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014668,2312,INDLEDENDE PROGRAMMERING,10,7-trinsskala,10,Mundtlig,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014668,2369,SOFTWARE PROCESSER OG MONSTRE,BE,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2019,2019-08-01,2019-10-31,91,1
STNR014668,2323,INTRODUKTION TIL STATISTIK,2,7-trinsskala,5,Skriftlig,ekstern censur,"Fall 2019, Spring 2020",2019-08-01,2020-01-30,182,2
STNR014668,62410,CDIO-PROJEKT,10,7-trinsskala,10,Mundtlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014668,62413,AVANCERET OBJEKTORIENTERET PROGRAMMERING MED C# OG .NET,12,7-trinsskala,5,Mundtlig,intern censur,Spring 2020,2020-02-01,2020-05-02,91,1
STNR014668,62550,BRUGERINTERAKTION OG UDVIKLING PA MOBILE ENHEDER,4,7-trinsskala,10,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014668,62588,OPERATIVSYSTEMER,EM,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2020,2020-08-01,2020-10-31,91,1
STNR014668,2332,COMPILERTEKNIK,4,7-trinsskala,5,Skriftlig,intern censur,"Fall 2020, Fall 2021",2020-08-01,2021-01-30,182,2
STNR014668,2180,INTRODUKTION TIL KUNSTIG INTELLIGENS,0,7-trinsskala,5,Skriftlig,ekstern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014668,62573,PROGRAMMERING AF INTELLIGENTE KORETOJER OG MOBILE APPLIKATIONER,BE,bestået/ikke bestået,5,Afløsningsopgave,intern censur,Spring 2021,2021-02-01,2021-05-03,91,1
STNR014668,2346,DISTRIBUEREDE OG PARALLELLE SYSTEMER,0,7-trinsskala,5,Skriftlig,ekstern censur,"Spring 2021, Spring 2021",2021-02-01,2021-08-02,182,2
STNR014668,62437,VIDEREGAENDE MOBILAPPLIKATIONSUDVIKLING MED PROJEKT,7,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014668,62999,INNOVATION PILOT,10,7-trinsskala,10,Afløsningsopgave,intern censur,Fall 2021,2021-08-01,2021-10-31,91,1
STNR014669,2313,UDVIKLINGSMETODER TIL IT-SYSTEMER,12,7-trinsskala,5,Skriftlig,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014669,2315,VERSIONSSTYRING OG TESTMETODER,4,7-trinsskala,5,Afløsningsopgave,ekstern censur,Fall 2018,2018-08-01,2018-10-31,91,1
STNR014669,2324,VIDEREGAENDE PROGRAMMERING,12,7-trinsskala,10,Skriftlig,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014669,2327,INDLEDENDE DATABASER OG DATABASEPROGRAMMERING,2,7-trinsskala,5,Afløsningsopgave,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014669,62409,C PROGRAMMERING FOR JAVA PROGRAMMORER,2,7-trinsskala,5,Mundtlig,intern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014669,62577,DATAKOMMUNIKATION,10,7-trinsskala,5,Afløsningsopgave,ekstern censur,Spring 2019,2019-02-01,2019-05-03,91,1
STNR014669,1901,BASISMAT - INDLEDENDE MATEMATIK FOR DIPLOMINGENIORER,7,7-trinsskala,5,Afløsningsopgave,intern censur,"Fall 2019, Spring 2019",2019-02-01,2019-08-02,182,2
STNR014669,2326,ALGORITMER OG DATASTRUKTURER,4,7-trinsskala,5,Skriftlig,ekstern censur,"Spring 2019, Spring 2020",2019-02-01,2019-08-02,182,2
